id,text,author_title
2546,this crowd ain t clean this crowd is dirty this crowd ain t clean say and it s so dirty this crowd smells good living in it easy you can find man higher the other the bottom lays say what price could you pay for the freedom from society what price could you pay for the freedom from society what price could you pay for the freedom from society say in this crowd can t be with you you can t be with me say you can find man higher then other the bottom lays say what price could you pay for changing your destiny what price could you pay for changing your destiny what price could you pay for changing your destiny what price could you pay for changing your destiny what price could you pay for changing your destiny what price price price could you pay for changing your destiny what price could you pay for the freedom from society what price could you pay for changing your destiny what price could you pay for changing your destiny say what price could you pay for changing your destiny,kult-jaka_cene_mozesz_zaplacic
2547,amnezja łatwo zapomnieć amnezja łatwo swoją pałę przód nieść amnezja łatwo zapomnieć amnezja łatwo swojemu bratu wleźć kark monopol mamy prawdę zabijam kradnę kiedyś piękne dni gierek jaruzel piękne czasy papież polakiem rozmontowaliśmy razem komunę rozumiem amnezja łatwo swoją pałę przód nieść amnezja łatwo swojemu ojcu wleźć kark amnezja wygodnie zapomnieć amnezja powiadam znam podziemia obecnie docenia chyba jednego punktu widzenia panie piękne dni wałęsa kuroń słuchaj czasy dumą polakiem dziedzictwem bojowego chrztu lenino palmą zdobywców berlina amnezja łatwo zapomnieć amnezja łatwo swoją pałę przód nieść amnezja łatwo zapomnieć amnezja łatwo swojemu bratu wleźć kark podziemia obecnie docenia pyta rolę swoją przecenia super super chwile złodzieje rządzili debile olimpiadzie wór medali ulicach zomowcy ganiali wyścig pokoju – trzecie miejsce świecie wiecie,kult-amnezja
2548,wielki taniec ostatni taniec ostatni taniec świata wielki taniec ostatni taniec świat bawi umierając wielki taniec ostatni taniec ostatni taniec świata wielki taniec ostatni taniec świat bawi umierając narodziło ciała ciałem narodziło ducha duchem narodziło ducha duchem narodziło ciała ciałem odbywa sąd światem władca świata wyrzucony odbywa sąd światem odbywa sąd światem odbywa sąd światem władca świata wyrzucony miłuje życie utraci nienawidzi życia swego zachowa żywotowi wiecznemu miłuje życie utraci nienawidzi życia swego zachowa żywotowi wiecznemu większa radość niebie jednego grzesznika opamiętał setki sprawiedliwych opamiętania potrzebują większa radość niebie jednego grzesznika opamiętał setki sprawiedliwych opamiętania potrzebują wielki taniec ostatni taniec świat bawi umierając grosstanz grosstanz grosstanz grosstanz die matrosen von kronstadt alle tanzen grosstanz die lehrerin auf karl marx stadt tanzt grosstanz auch die matrosen von kronstadt alle tanzen grosstanz die lehrerin auf karl marx stadt tanzt grosstanz auch alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz das ist der mord ueber ein welt grosstanz das ist eine schreckliche edil und seine schreckliche edil haben die ganzen planeten und aber wuessten seinen planeten nicht genau alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz alle tanzen grosstanz grosstanz grosstanz grosstanz volkstanz grosstanz grosstanz grosstanz volkstanz wywyższa poniżony poniża wywyższony wywyższa poniżony poniża wywyższony albowiem skarb serce albowiem skarb serce serce serce bądźcie gotowi syn człowieczy wróci takiej godzinie spodziewacie bądźcie gotowi syn człowieczy syn człowieczy syn człowieczy wróci takiej godzinie spodziewacie oczy słuchania niechaj słucha oczy uszy słuchania niechaj słucha grosstanz grosstanz grosstanz volkstanz grosstanz grosstanz grosstanz volkstanz grosstanz grosstanz grosstanz volkstanz grosstanz grosstanz grosstanz volkstanz wielki taniec wielki taniec wielki taniec ostatni taniec wielki taniec wielki taniec wielki taniec ostatni taniec wielki taniec wielki taniec wielki taniec ostatni taniec wielki taniec wielki taniec wielki taniec ostatni taniec taniec,kult-grosstanz
2549,mówiłeś kiedyś kochasz dziewczyny myślałem śpisz razem mówiłeś kiedyś masz przyjaciela wygnałeś mówiłeś kiedyś lubisz samochody myślałem jesz obiady mówiłeś kiedyś rzeczy patrzyłeś oczy tato,kult-odnawianie_restauracji
2550,wschodzie anarchia zachodzie anarchia system pali wali system pali system pali system pali wali trupy salwadorze trupy kolorze system pali wali system pali system pali system pali wali,kult-anarchia
2551,młodzi warszawiacy szpanerzy kochają boney m młodzi warszawiacy szpanerzy spacerują pasażem chcesz pojechać warszawy miasta szpanerów chcesz pojechać odpowiedź proszę młodzi warszawiacy szpanerzy stolicy biegają młodzi warszawiacy szpanerzy buty bahamy chcesz pojechać warszawy miasta szpanerów chcesz pojechać odpowiedź proszę młodzi ustrzykowcy porządku kochają subway sect młodzi ustrzykowcy porządku nienawidzą zms chcesz pojechać ustrzyk miasta bieszczadach chcesz pojechać odpowiedź proszę,kult-mlodzi_warszawiacy
2552,patrz płynie kolorowych świateł sekwaną sznur dolinie grzmi paryża nocny śpiew świerszczy chór noże czarne ostrza dachów kroją nieba tło okno lśni spać chambre de bonnie bal kreślarzy wytworny lord nikt dnia wspomnieć waży ni pracy praca chamski sport odbijaj flaszkę żądz kiełznaj orbitę wraz człek rana pełza wieczór spędzić chce wśród gwiazd jesteś rękach gotycki rys piękna jesteś jutrzenka swoich sukienkach marché aux puces chciałbym zbliżyć ukochana uszka nucić śpiew cóż leżysz dwóch panach kran zlew któż umie polak mówiąc milczeć milcząc pić szumieć słowo zaraz mordę bić ech biada gotyckie ręce trza darujcie wybite drzwi łbem żabojada chambre de bonnie draka sali lokalem źle cóż żabojad napali nadziać franki ostrygi wywiozłem polski com miał mogę fatygi przygrzmocić temu bym chciał cóż wybiegła banioli skleją łeb cóż zdejmie stanik swój cios sklep wolę zrzec mych karesów moją whisky pić całe życie adresu imieniem własnym cóż wybiegła urządzić rad bierze towar tani świat seta znakomicie padniemy zgódźcie tylu różnych dróg życie prawo wybrać źle,kult-bal_kreslarzy
2553,wreszcie przyjdzie zegarmistrz światła purpurowy zabełtać błękit głowie jasny gotowy spłyną przeze dni przestrzał zgasną podłogi powietrza raz popatrzę pójdę wiem przyjdzie zegarmistrz światła purpurowy zabełtać błękit głowie jasny gotowy spłyną przeze dni przestrzał zgasną pożogi powietrza raz popatrzę pójdę wiem przyjdzie zegarmistrz światła purpurowy zabełtać błękit głowie jasny gotowy spłyną przeze dni przestrzał zgasną podłogi powietrza raz popatrzę pójdę wiem,kult-zegarmistrz_swiatla_purpurowy
2554,czekanie nowy dzień wstań nowy dzień poranne podróże raz krócej raz dłużej obie strony przygarbiony pochylony obie strony przygarbiony pochylony obie strony pracujesz fabryki fabryka żywi życie fabryki śmierć fabryki pracujesz fabryki fabryka żywi żywi żywi żyjesz fabryki umierasz fabryki prawo prawo prawo prawo prawo prawo prawo prawo czekanie nowy dzień wstań nowy dzień poranne podróże raz krócej raz dłużej obie strony przygarbiony pochylony obie strony przygarbiony pochylony obie strony pracujesz fabryki fabryka żywi życie fabryki śmierć fabryki pracujesz fabryce dzień dniu pracujesz fabryce dzień dniu pracujesz fabryce dzień dniu pracujesz fabryce dzień noc dzień noc dzień noc dzień noc dzień noc dzień noc noc dzień dzień noc noc dzień dzień noc noc dzień dzień noc noc dzień dzień noc noc noc fabryce noc prawo prawo prawo prawo prawo prawo prawo prawo dzień noc dzień noc dzień dzień noc dzień noc dzień noc dzień dzień noc dzień noc dzień noc dzień dzień noc dzień noc noc noc noc dzień noc dzień noc dzień noc dzień dzień noc dzień noc dzień noc dzień dzień noc dzień noc dzień noc dzień dzień noc prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo prawo drugie prawo,kult-tan
2555,skleszczone kurwy swych gabinetach potoczyło potoczyło rozlane mleko długim stole jesteśmy dole pierdolę byliśmy górze mogło dlużej mogło czerwone diabły swym boisku rozniosą pył swym boisku dam dam dam dam skleszczone kurwy stanowiskach czar szybko pryska piana pyska tyle przeszliśmy siedząc górze powtórzy dłużej czasu dumni władzy jesteśmy nadzy król bajki czerwone diabły swym boisku rozniosą pył rozniosą dam dam dam dam damy polski oddać gówniarzom marzą damy polski oddać gówniarzom marzą skleszczone kurwy czarnej urnie upadli milcząc powtórnie tata trumnie ostrzeżenia zmienia zmienia ziemia tedy jemy pałacach kawior tacach szampanskoje potoczyło stłoczeni swych gabinetach gabinetach dam dam dam dam damy polski oddać gówniarzom marzą damy polski oddać gówniarzom marzą damy polski oddać gówniarzom marzą damy polski oddać gówniarzom marzą,kult-pekniety_dom__czesc_2_
2556,godność oddadzą staną stal rozum odzyskają zobaczą kogo bał wolność oddadzą zapomnijcie ludzi skrzywdziliście zapłaty końcu przyjdzie dzień ranne wstaną zorze wtedym wstanę jakom stał żywo takoż kolorze oku miał domyślicie bać przestaniecie sami końcu zobaczycie waszych wrogów pokrył kurz ochroni ojczyzna bóg ludzi skrzywdzono uczynić zło mógł daliście zabrać tyle zabrał nikt strachu wygody pozwoliliście znikł ha ha,kult-a_kiedy_nic_was_nie_ochroni
2557,zaczynasz jawie nadzieja właściwa obejrzyj odpowiedz skończysz tę część posłuchasz słowa zacznie nowa pójdzie śladem nikt powie przypadkiem chcą chodzi złości przychodzić porównaj resztą wybierz wartość największą wchodzisz moją głowę zwykle typowe nowa powtarzam obejrzyj odpowiesz chciałbym zobaczyć raz raz zobaczyć chciałbym porównaj resztą wybierz drogę najlepszą warto warte czynić upadek porównaj czarnych słońc tysiącami,kult-czarne_slonca__wersja_z_filmu_
2558,there july morning looking for love with the strength of new day dawning and the beautiful sun with the sound of the first bird singing leaving for home with the day and the night behind me yeah and the road of own and the day and the resolution ll be looking for you la la la la la la la la la la la la la ve been looking for love in the strangest places wasn t stone that left unturned must have tried more than thousand faces but not aware than have in mind in heart in soul la la la la la la la la la la la la la in heart in mind in soul la la la la la la la la la la la la laaa la la laaa la la laaa la la laaa,kult-lipcowy_poranek
2559,ekipa stadionowa barcelona schowa dach otwiera piłkarze grają źle ekipa hej drogowa najdroższa jaka czarna dziura wsysa musimy takim faktem żyć rękach sypie chcieliśmy wyszło źle typie ekipa kolejowa tysiąc części dzieli zacząć nowa ekipa lotniskowa betonu skruszeć miał jedynie krótki czas przeminął cud stał rękach sypie chcieliśmy wyszło źle typie x,kult-dlaczego_tak_tu_jest
2560,they ve never heard about the politics nature social security and social pressure total indoctrination prisons and war some of you say there will be knowing more in future into the future into the future but now they know the love is love crying is crying and love is love who is the mother and who is the father and how is play with each other so black is black and white is white day is day and night is night and all the things it doesn t matter in fact children know better and all the children love play with the toys the boys with the cars the girls with the dolls nature is simple like in heaven stars in fact more wisdom hundred times and all the children love play with the toys the boys with the cars the girls with the dolls nature is simple like in heaven stars in fact more wisdom hundred times so black is black and white is white day is day and night is night and all the things it doesn t matter in fact children know better cause black is black and white is white day is day and night is night all the things it doesn t matter in fact children know better tell you with the thrill of another children again there will be be things the understand all the things tell you doesn t matter in fact tell you the children know better cause they never heard about the politics nature social security and social pressure total indoctrination prisons and war some of you say there will be knowing more say can t believe in that look at that so can t believe in that can t believe in that look at that so can t believe in that said said and all the children love play with the toys the boys with their cars the girls with the dolls nature is simple like in heaven stars in fact more wisdom hundred times so can t believe in that look at that so can t believe in that said said can t believe in that look at that so can t believe in that oh black is black and white is white day is day and night is night and all the things it doesn t matter in fact children know better cause black is black and white is white day is day and night is night and all the things it doesn t matter in fact children know better yeah,kult-children_know_better
2561,dom pali upadłem dnie dom pali całe noce całe dnie dom pali upadłem dnie dom pali całe noce całe dnie bóg kocha całe noce całe dnie bóg zakochał bóg kocha całe noce całe dnie bóg zakochał bóg kocha pozwoli dnie bóg kocha całe noce całe dnie bóg kocha uratuje bóg kocha raduj razem dom pali upadłem dnie dom pali całe noce całe dnie dom pali upadłem dnie dom pali całe noce całe dnie bóg kocha całe noce całe dnie bóg zakochał heja heja bóg kocha całe noce całe dnie bóg zakochał bóg kocha pozwoli dnie bóg kocha całe noce całe dnie bóg kocha uratuje bóg kocha raduj razem bóg kocha całe noce całe dnie bóg zakochał bóg kocha całe noce całe dnie bóg zakochał oj oj bóg kocha całe noce całe dnie bóg zakochał heja heja bóg kocha całe noce całe dnie bóg zakochał bóg kocha pozwoli dnie bóg kocha całe noce całe dnie bóg kocha uratuje bóg kocha raduj razem bóg kocha całe noce całe dnie bóg zakochał bóg kocha całe noce całe dnie bóg zakochał,kult-moj_dom_pali_sie
2562,bóg pali całe noce całe dnie bóg zapalił x dom kocha daje chcę dom kocha całe noce całe dnie dom kocha uśmiecha dom kocha naprawdę dom kocha bóg pali całe noce całe dnie bóg zapalił x bóg pali goreje niebie dnie bóg pali całe noce całe dnie bóg pali wie dzieje bóg pali bóg zapalił dom kocha daje chcę dom kocha całe noce całe dnie dom kocha uśmiecha dom kocha naprawdę dom kocha bóg pali całe noce całe dnie bóg zapalił x bóg pali goreje nocy dnie bóg pali całe noce całe dnie bóg pali wie dzieje bóg pali bóg zapalił bóg pali całe noce całe dnie bóg zapalił x bóg pali goreje nocy dnie bóg pali całe noce całe dnie bóg pali wie dzieje bóg pali,kult-moj_bog_pali_sie
2563,chciał mieć pieniędzy pieniędzy drugi czynił owe podboje mieć złoto nowe stroje pierwsi pili swoich dworach obaj dobrych humorach trzeci czwarty zagryźli zęby rzekli przejdziecie tędy posłuchaj posłuchaj dawnej opowieści czterech głupcach los pieścił posłuchaj posłuchaj końca przyczynie mieczem wojuje miecza ginie górze niebie słońce stało ciała okradali siła nienawiści jednego drugiego powaliła starego młodego pobitymi rzymskiej chwały przechodzą wojownicy nowej wiary stało pyta błądzi zwycięzców nikt sądzi posłuchaj posłuchaj dawnej opowieści czterech głupcach los pieścił posłuchaj posłuchaj końca przyczynie mieczem wojuje miecza ginie chciał mieć pieniędzy pieniędzy drugi czynił owe podboje mieć złoto nowe stroje trzeci czwarty zagryźli zęby rzekli przejdziecie tędy stało pyta błądzi zwycięzców nikt sądzi posłuchaj posłuchaj dawnej opowieści czterech głupcach los pieścił posłuchaj posłuchaj końca przyczynie mieczem wojuje miecza ginie,kult-czterej_glupcy
2564,szukaj drogi znajdziesz sercu smutna knajpa byłych morderców trwożą wkroczysz płonące mroku morderców oczy nieważny groźny grymas gębie mordercy serca gołębie band armii gangów czarnych sotni wczoraj rycerze bezrobotni pustką chłodem wieje kątach stary morderca baru szkło sprząta szafa wygrywa rzewne kawałki siedzą mordercy łamią zapałki twarz obca mignie znika zaraz dźwignie stolika wróci nazajutrz miną nijaką bluźnie życie postawi flakon zaraz tłoczy krąg szklankami błyskają oczy zaraz lepiej czuje morderców potrzebuje nareszcie któregoś ranka zacznie wielka kocanka dni powrócą godne zazdrości płacić przyjemności dłoni zamiast płaskiej butelki znany kształt kolby parabelki końcu palca wibruje skrycie łaskotanie śmierć życie wracajcie słodkie chwały godziny sławne gonitwy strzelaniny młodym zabić dumą czekać nagrody knajpie morderców gryziemy palce żądze gnębią sny walce któż mordercom ufa srebrne kule śpią czarnych lufach zmazując barwy lasom polom mknie balon nocy knajpy gondolą kiedyś jasno ciemno wroga widzę wroga rwie łeb tortur alkoholowych wśród porcelan rur niklowych człowiek czuje półbogiem stoi twarzą twarz wrogiem kula srebrna żmija wyskoczy lustrze kranem zagasną oczy czoła morderców skry potu zroszą milcząc ciało drzwi wynoszą bije północ,kult-knajpa_mordercow
2565,siostry noc śmierć śmierć większa noc mniejsza noc piękna sen śmierć śmierć piękniejsza x hej noony noony haj noony śmierć piękniejsza usługiwały siostry gospodzie koło rzeczki przyszedł podróżny woła hej usłużcie szynkareczki x hej noony noony haj noony usłużcie szynkareczki zaraz lekko podbiegła noc mniejsza wiecie modra nalała gość popatrzył szkło zacny powiada kordiał x hej noony noony haj noony zacny powiada kordiał zaraz potem podbiegła śmierć podbiegiem lżejszym podróżny cmok kielich brzęk kordiał zacniejszy x hej noony noony haj noony kordiał zacniejszy spełnił podróżny kielich dna mówił nikim widząc druga siostra piękniejsze kolczyki x hej noony noony haj noony piękniejsze kolczyki taką ballade słotny czas oberży trzy korony śpiewał hej dublinie raz john burton john johny x hej noony noony haj noony john burton john johny dublin balladami kram niejedną złowi com kiedyś słyszał powtarzam krakowowi x hej noony noony haj noony powtarzam krakowowi,kult-ballada_o_dwoch_siostrach
2566,it in feeling good and felt all right ve got fist and believe in me and alan minter against me oh oh yeah beaten in the face fingers into eyes nobody heard when mother cries walking for money money for bread angelo jacopucci is dead oh oh yeah like it it now like it and ve got gun and ve got fun and ll be the ruler of this land ve got gun and ve got fun so ll be the ruler of this land oh oh yes so so stood in the dark stood in the sea m looking at love you re looking at me which have the desire be like fire open and see your eyes open and see your tears oh oh yes like it it now like it like it it nooooooow,kult-angelo_jacopucci
2567,domu mówię numerem siódmym mieszka rezydent całkiem schludny dzień wychodzi niemal wcale ukrycia nocach kurwa królem życia śmietniki kolego każdym znajdzie ciekawego wraca ranem objuczony zdobyczami wiecie sami bywa nagrodami zrobił zrobił zrobił namalował romantyczne tło naprzeciw mówię drogi kolego zamieszkują lesbijki pochodzenia meksykańskiego kiedyś wypiłem butelkę tequili chciałem pokazały razem pobawiły zgodziły końcu jednym warunkiem ruszę fotela krok kierunku obietnica niedotrzymana zwykle bywa ukarana unieszkodliwiony przeleżałem rana zrobił zrobił zrobił namalował romantyczne tło ha ha madryt ha madryt nagania samym dole emerytowana artystka artystek życiu wyszło niszczy schodach nawinie wzywa policję mówiąc czynię policja spisuje niedziela kółko kółko tydzień zapierdziela miasta uroki wręcz niezwykłe historie przywykłem zrobił zrobił zrobił namalował romantyczne tło,kult-madryt
2568,wybrałem spośród milionów wybrałem mogłem najlepiej wpuściłem swego domu myślałem dzień przywitał ulewą wietrze syfu listopada uciekłaś moją stroną lewą głupota zdrada myślałaś stać dwojgiem stać nowego myślałaś stać dwojgiem stać strasznego uśmiech każdego ranka przypomnę będąc biedzie byłaś matką kochanką dziewczyno zęba przedzie zrobiłaś zrobić chciałaś wie pytać przyszłaś ujrzałaś wygrałaś zostałem stałem zupełnie myślałaś stać dwojgiem stać nowego myślałaś stać dwojgiem stać strasznego koniec groteski autobus życia dalej jedzie pamiętał grobowej deski dziewczyno zęba przedzie wybrałem spośród milionów wybrałem mogłem wpuściłem swego domu myślałem myślałaś stać dwojgiem stać nowego myślałaś stać dwojgiem stanie radykalnego myślałaś stać dwojgiem stać nowego słuchaj słuchaj słuchaj stało dobrego,kult-dziewczyna_bez_zeba_na_przedzie
2569,day smack your face this is the time for you raise day mother with teen if you know baby what fuckin mean day mother and father there is the time for another camper day going under there is the time for you s come there fever fever fever fever fever fever fever fever fever fever fever fever day adventure this is name of catherine hell day scaffer latin if you know baby what fuckin mean day chwycę rogi przygniotę podłogi day mother and father there is the time for another camper fever fever fever fever fever fever fever fever fever fever fever fever day chicago bulls this is the time for another rules day tony iommi this is the time for chłopy chłopy day telewizja kłamie telewizja złamie day going under this is the time for you s come there fever fever fever fever fever fever fever fever fever fever fever fever,kult-fever__fever__fever
2570,sprawy pokomplikowały pewien swego losu stałem konsekwencje pociągnąć chcieli wiem spierdalam brukseli kolei problem miałem zapomnieć skali większej zadziałałem kobietą byłem wizji wielkiej takim razie skupiłem odejdę pewno mówię odejdę stąd odejdę zanim zrobię wyłączę prąd odejdę powrót mówię odejdę stąd odejdę odejdę wyłączę prąd zupełnie różni zarazem równolegli jednoosobowi warunkach swych przebiegli starcie tytanów poziomie regionalnym samo południe dworcu centralnym odejdę pewno mówię odejdę stąd odejdę zanim zrobię wyłączę prąd odejdę powrót mówię odejdę stąd odejdę odejdę wyłączę prąd odejdę pewno mówię odejdę stąd odejdę zanim zrobię wyłączę prąd odejdę pewno mówię odejdę stąd odejdę odejdę wyłączę prąd,kult-odejde
2571,miejsce opuściły pomroki wyraźnie stolicach świata dachy domów sięgają nieba mocy czuć wstaje wokół nowy dzień zachód dopóki noc dookoła dopóty siedzieliśmy siedmioro patrz poszedł spać reszta schodach zsunęła miasto chciałbym iść rozmawiać wąchać słuchać patrzeć oddychać wszystkimi tymi którymi dane miałem szczęście życiu spotkać niedzieli dwadzieścia cztery cztery nazajutrz dwadzieścia pięć niedzieli dwadzieścia cztery cztery nazajutrz dwadzieścia pięć niedobrze słychać ptaki budzą świcie parę minut wkrótce rozstać złap taksówkę tyle jechać sumie ludzi przywiązuję potem rozstać umiem niedzieli dwadzieścia cztery cztery nazajutrz dwadzieścia pięć niedzieli dwadzieścia cztery cztery nazajutrz dwadzieścia pięć ranem smutek radości drodze lśnieniu samolot niebie pamiętał słońcu niebu zachód wschód dzień wiary cud słońcu niebu zachód wschód pierwszy dzień wrót zachód,kult-na_zachod
2572,rozumiem pobliżu jedni wyżej drudzy niżej nauczony przegoni dogonię targowisku widzę wrzeszczą głupcy kupują sprzedają oznaczeni południowym słońcu pieniądz mieni uważaj siebie głupcy chcą chcą chcą chcą rozumiem mówisz widzisz jedni głodni drudzy syci żądza zrozumienia kłamliwy język zadaje cierpienia targowisku widzę wrzeszczą głupcy kupują sprzedają oznaczeni południowym słońcu pieniądz mieni uważaj siebie głupcy chcą chcą chcą chcą nikt podaje ręki ubogiemu schlebia panu bogatemu mówię żądza zrozumienia kłamliwy język zadaje cierpienia targowisku widzę wrzeszczą głupcy kupują sprzedają oznaczeni południowym słońcu pieniądz mieni uważaj siebie głupcy chcą chcą chcą chcą chcą chcą chcą chcą,kult-oni_chca_ciebie
2573,twojej miłości naprawdę wydarzyło twojej miłości złe mogło gorsze twojej miłości śpiewaj turystach warszawy wiesz twojej miłości mogę wiekiem patrzeć spokoju casablanca twojej miłości wiem twojej miłości twojej miłości słuchajcie związku powyższym przemycała narkotyki indii iran iran niebezpieczna rzecz osoba prawdziwa historia mniej twojej miłości poruszy listek wisiał ruchu dzwoneczek cichutko zadzwoni twojej miłości spotkamy przyszłym twojej miłości łączmy pary kochajmy twojej miłości znaleziono aparat słuchowy inicjałami wp casablanca twojej miłości aparat słuchowy inicjałami twojej miłości twojej miłości spieszy konkretnie odpowiadać przemycała narkotyki indii iran iran niebezpieczna rzecz wobec ojciec ojciec wysłał internatu panie wojtku delay twojej miłości świat stworzony kasie twojej miłości zapisałbym „solidarności” twojej miłości spokój więzienia strach wolności chyba kwasie twojej miłości kłopoty zapamiętaniem tekstów swoich casablanca twojej miłości wstydzi twojej miłości twojej miłości mówią zdarzyło przemycała narkotyki indii iran iran niebezpieczna rzecz prowadziła nietęgo podobno multimilionerką gujanie holenderskiej twojej miłości twojej miłości twojej miłości twojej miłości,kult-dla_twojej_milosci
2574,wierzę opuści miał rąk taką zdobycz wypuścić pytasz zdziwiony otóż odpowiedniej strony hej hej poznaj swój raj hej hej oddaj mieliśmy wygrać przegraliśmy ryj nocy przyśnić hej hej poznaj swój raj hej hej sprzedaj marność marnościami proszę towarzyszy gada drugi milczy ciszy hej hej poznaj swój raj hej hej sprzedaj marność marnościami proszę towarzyszy gada drugi milczy ciszy ufa bogactwu swemu upadnie burza szaleje bezbożny dnie katecheta przerwach obmacuje chłopców skrycie pierwszą komunię opić należycie hej hej poznaj swój raj hej hej posprzątaj rozpierdoliliście ulice mieście chcecie wieszać powieście hej hej poznaj swój raj hej hej sprzedaj marność marnościami proszę towarzyszy gada drugi milczy ciszy aaa zlew siebie wie sprawiedliwy ponoć zachwieje siedem kul zdrajcy donosił polaków rozróżni skinów dzieci kwiatów hej hej poznaj swój raj hej hej posprzątaj rozpierdoliliście ulice mieście macie wynosić wynieście hej hej poznaj swój raj hej hej sprzedaj marność marnościami proszę towarzyszy gada drugi milczy ciszy,kult-poznaj_swoj_raj
2575,jednej stronie stali wałkonie drugiej przeciwległej stali chuje pomiędzy siedzieli imbecyle mówił henryk wujek mówił wyraźnie powoli imbecyle rozumieli papież przyjedzie pobłogosławi wujka mowę swą odpowiedź mieli normalne dzieje prosto oczy śmiejesz normalne czasy stanowią domu dywan plują wałkonie spali gazety czytali drugiej stronie zapanował chaos rozeszły wieści dawać tyle kieszeni zmieści henryk wujek próżno spokój błagał bajzlu nikt słuchać chciał zrezygnowany końcu opuścił włości cofnął imię solidarności miłości normalne dzieje prosto oczy moich praw śmiejesz normalne czasu znaki uczą kochać swe dzieciaki normalne dzieje prosto oczy moich praw śmiejesz normalne czasu znaki uczą kochać swe dzieciaki normalne dzieje prosto oczy śmiejesz normalne czasy stanowią domu dywan plują normalne dzieje prosto oczy moich praw śmiejesz normalne czasu znaki uczą kochać swe dzieciaki,kult-henryk_wujek
2576,którędy którędy poranka conocna walka leżąc leżąc leżąc różne myśli biegają kładą wstają słońca ciągle dalej powiadam wpływu leżąc leżąc leżąc różne światła biegają chcesz ciągle nowe poznać masz siły wstać ranem kładziesz wieczorem budzisz ciągle źle ranem kładziesz wieczorem budzisz ciągle źle zostaniesz zostaniesz czyjejś głupiej łasce conocne złe przygody zobacz zobacz zobacz wokoło ludzie bawią wesoło mówisz jesteś młody pytasz którędy którędy poranka conocna walka leżąc leżąc leżąc różne myśli biegają kładą wstają słońca ciągle ranem kładziesz wieczorem budzisz ciągle źle ranem kładziesz wieczorem budzisz ciągle źle,kult-kwaska
2577,elektryczne nożyce gór kosmosie większych zjednoczeni razem lecą powracają tą samą drogą koncepcja widzę wadliwi myśliwi prawdziwy myśliwy koncepcja widzę wadliwi myśliwi prawdziwy myśliwy strzeżcie źli strzeżcie zjednoczeni razem lecą powracają tą samą drogą koncepcja widzę wadliwi myśliwi prawdziwy myśliwy koncepcja widzę wadliwi myśliwi prawdziwy myśliwy pokój czasach pokój czasach wiesz wiem chcę czynić niczego złem koncepcja widzę wadliwi myśliwi prawdziwy myśliwy koncepcja widzę wadliwi myśliwi prawdziwy myśliwy elektryczne nożyce gór kosmosie większych zjednoczeni razem lecą powracają tą samą drogą strzeżcie źli strzeżcie zjednoczeni razem lecą powracają tą samą drogą,kult-elektryczne_nozyce
2578,zobacz szybko wieje czasów wiatr krainie ciągle myśl płynie ukryci kryjówkach przyjaciele czekając znak święty nieba niedzielę płaczą losem swoim krainy ciągle myśl płynie prawda mówią banalna głowy pustoszy komuna mentalna mądrość góruje głupotą światłość góruje ciemnością kapłan sekty panującej krainie wie wiedzieć targuje wojskowym pół nocy tracąc zdrowie końcu podzielą połowie przeżegna drugi drugi spojrzy śmiało rządzić tłuszczą batem pałą nana nananana x nana nananana x zobacz szybko wieje czasów wiatr krainie ciągle myśl płynie ukryci kryjówkach przyjaciele czekając znak święty nieba niedzielę płaczą losem swoim krainy ciągle myśl płynie prawda mówią banalna głowy pustoszy komuna mentalna,kult-komuna_mentalna
2579,widziałem raz stał bramie mówił zna zakrzyknął grubego potem jechał drogą furgonetką czerwoną piękny czas brudy dala znudziły pytania samolot wsiadł poleciał świat minął czas dawne uczucia mieszają przeczuciami programie leżę kotami piękny czas brudy dala znudzą pytania samolot wsiądź wyjedź stąd pewnej nocy zdarzyło wróciłem okolicy spali zjadłem wypiłem poczekałem polecieć dalej,kult-fali
2580,well life s disgusting means nothing fantastic john wayne so great mel gibson he s against the law law law law well life s disgusting means nothing fantastic john wayne so great mel gibson oh he s against the law law law law law well life is game of business don t know why life means nothing at all so can die life is game of business don t know why life means nothing at all so can die as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well well life is game of business don t know why life means nothing at all so can die life is game of business don t know why life means nothing at all so can die as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well as well life means nothing at all so can die as well as well as well as well as well as well as well as well as well as well,kult-medellin
